0.5	0.742618	0.673294	x	0.791367
1	0.631501	1.58353	x	0.59744
1.5	0.56044	2.67647	x	0.539326
2	0.533183	3.75106	x	0.557926
2.5	0.521255	4.79612	x	0.528656
3	0.506837	5.91906	x	0.518849
3.5	0.501669	6.97671	x	0.506311
4	0.496778	8.05188	x	0.481246
4.5	0.498449	9.028	x	0.48808
5	0.497198	10.0564	x	0.495879
5.5	0.496453	11.0786	x	0.503285
6	0.493593	12.1558	x	0.480962
6.5	0.496562	13.09	x	0.492653
7	0.49512	14.138	x	0.487856
7.5	0.49648	15.1064	x	0.488864
