0.5	0.780842	0.640335	x	0.784091
1	0.7124	1.4037	x	0.706334
1.5	0.632769	2.37053	x	0.630944
2	0.581458	3.43963	x	0.598817
2.5	0.555915	4.49709	x	0.5644
3	0.537859	5.57767	x	0.537093
3.5	0.527824	6.631	x	0.512795
4	0.521451	7.6709	x	0.504684
4.5	0.515735	8.7254	x	0.501243
5	0.511771	9.77	x	0.50885
5.5	0.510697	10.7696	x	0.519578
6	0.507579	11.8208	x	0.5054
6.5	0.505152	12.8674	x	0.51774
7	0.503191	13.9112	x	0.517364
7.5	0.504602	14.8632	x	0.509803
