0.5	0.89794	0.55683	x	0.910082
1	0.851301	1.17467	x	0.850113
1.5	0.773898	1.93824	x	0.781497
2	0.712527	2.80691	x	0.72322
2.5	0.662403	3.77414	x	0.67755
3	0.624144	4.80658	x	0.628092
3.5	0.595322	5.87917	x	0.604864
4	0.571261	7.00205	x	0.57592
4.5	0.553598	8.12864	x	0.554688
5	0.538158	9.29096	x	0.53924
5.5	0.526067	10.4549	x	0.520192
6	0.517142	11.6022	x	0.514961
6.5	0.509478	12.7581	x	0.511879
7	0.502213	13.9383	x	0.498428
7.5	0.496932	15.0926	x	0.496358
