0.5	0.881083	0.567484	x	0.812155
1	0.820669	1.21852	x	0.830508
1.5	0.740934	2.02447	x	0.758906
2	0.684145	2.92336	x	0.699232
2.5	0.64335	3.88591	x	0.635023
3	0.611482	4.90611	x	0.622951
3.5	0.587207	5.96042	x	0.593006
4	0.568418	7.03708	x	0.578615
4.5	0.553484	8.13031	x	0.563591
5	0.539548	9.26701	x	0.545562
5.5	0.529128	10.3945	x	0.537189
6	0.520499	11.5274	x	0.516433
6.5	0.511803	12.7002	x	0.506714
7	0.50521	13.8556	x	0.513132
7.5	0.498746	15.0377	x	0.493344
