0.5	0.557519	0.896831	x	0.55
1	0.517835	1.93112	x	0.472527
1.5	0.502907	2.98266	x	0.5
2	0.496902	4.02494	x	0.467391
2.5	0.497354	5.0266	x	0.464912
3	0.493822	6.07506	x	0.452297
3.5	0.493949	7.08575	x	0.469397
4	0.497195	8.04513	x	0.45853
4.5	0.494493	9.10024	x	0.455937
5	0.494805	10.105	x	0.469504
5.5	0.493784	11.1385	x	0.459964
6	0.497989	12.0485	x	0.469008
6.5	0.495824	13.1095	x	0.478602
7	0.493585	14.1819	x	0.473553
7.5	0.493221	15.2062	x	0.483189
