0.5	0.687258	0.727529	x	0.75
1	0.611031	1.63658	x	0.591549
1.5	0.575503	2.60642	x	0.6
2	0.546212	3.66158	x	0.55516
2.5	0.548263	4.55986	x	0.56872
3	0.543059	5.52426	x	0.512091
3.5	0.526623	6.64613	x	0.514377
4	0.536383	7.45736	x	0.542714
4.5	0.520665	8.6428	x	0.517572
5	0.520867	9.59937	x	0.552455
5.5	0.516573	10.6471	x	0.50339
6	0.527627	11.3717	x	0.483871
6.5	0.518971	12.5248	x	0.522267
7	0.537693	13.0186	x	0.514103
7.5	0.517024	14.5061	x	0.562931
