0.5	0.865694	0.577571	x	0.818482
1	0.785641	1.27285	x	0.733728
1.5	0.652177	2.29999	x	0.645087
2	0.588552	3.39817	x	0.591797
2.5	0.555971	4.49664	x	0.551847
3	0.539506	5.56065	x	0.548005
3.5	0.526952	6.64197	x	0.531742
4	0.51735	7.73171	x	0.522798
4.5	0.512833	8.77478	x	0.514991
5	0.508822	9.82661	x	0.504044
5.5	0.504918	10.8929	x	0.503905
6	0.502045	11.9511	x	0.502363
6.5	0.500366	12.9905	x	0.499387
7	0.499341	14.0185	x	0.496506
7.5	0.496601	15.1027	x	0.498094
