50	50	0.05	0.08	0.08	0.92
100	100	0.05	0.04	0.04	0.96
150	150	0.05	0.02	0.04	0.96
200	200	0.05	0	0	1
250	250	0.05	0.02	0.02	0.98
300	300	0.05	0.04	0.04	0.96
350	350	0.05	0.1	0.1	0.9
400	400	0.05	0.06	0.06	0.94
450	450	0.05	0.04	0.04	0.96
500	500	0.05	0.02	0.02	0.98
550	550	0.05	0.06	0.06	0.94
600	600	0.05	0.02	0.02	0.98
650	650	0.05	0.02	0.04	0.96
700	700	0.05	0.04	0.04	0.96
750	750	0.05	0.06	0.06	0.94
800	800	0.05	0.02	0.02	0.98
850	850	0.05	0.02	0.02	0.98
900	900	0.05	0.08	0.08	0.92
950	950	0.05	0.1	0.1	0.9
1016.92	1016.92	0.1	0.06	0.1	0.9
1041.92	1041.92	0.1	0.12	0.16	0.84
1066.92	1066.92	0.1	0.12	0.12	0.88
1091.92	1091.92	0.1	0.08	0.08	0.92
1116.92	1116.92	0.1	0.14	0.18	0.82
1141.92	1141.92	0.1	0.06	0.06	0.94
1166.92	1166.92	0.1	0.06	0.06	0.94
1191.92	1191.92	0.1	0.02	0.04	0.96
1216.92	1216.92	0.1	0.14	0.16	0.84
1241.92	1241.92	0.1	0.04	0.04	0.96
1266.92	1266.92	0.1	0.16	0.16	0.84
1291.92	1291.92	0.1	0.04	0.04	0.96
1316.92	1316.92	0.1	0.08	0.12	0.9
1341.92	1341.92	0.1	0.08	0.1	0.92
1366.92	1366.92	0.1	0.12	0.12	0.88
1391.92	1391.92	0.1	0.12	0.16	0.84
1416.92	1416.92	0.1	0.04	0.06	0.94
1441.92	1441.92	0.1	0.06	0.06	0.94
1466.92	1466.92	0.1	0.12	0.14	0.88
1495.9	1495.9	0.15	0.16	0.18	0.82
1512.56	1512.56	0.15	0.12	0.14	0.86
1529.23	1529.23	0.15	0.18	0.18	0.82
1545.9	1545.9	0.15	0.2	0.22	0.78
1562.56	1562.56	0.15	0.18	0.18	0.82
1579.23	1579.23	0.15	0.12	0.16	0.84
1595.9	1595.9	0.15	0.16	0.16	0.84
1612.56	1612.56	0.15	0.02	0.02	0.98
1629.23	1629.23	0.15	0.22	0.24	0.76
1645.9	1645.9	0.15	0.22	0.24	0.78
1662.56	1662.56	0.15	0.18	0.18	0.82
1679.23	1679.23	0.15	0.2	0.24	0.76
1695.9	1695.9	0.15	0.2	0.24	0.78
1712.56	1712.56	0.15	0.08	0.1	0.9
1729.23	1729.23	0.15	0.08	0.08	0.92
1745.9	1745.9	0.15	0.14	0.14	0.86
1762.56	1762.56	0.15	0.18	0.2	0.8
1779.23	1779.23	0.15	0.22	0.26	0.76
1795.9	1795.9	0.15	0.1	0.12	0.88
1812.56	1812.56	0.15	0.18	0.18	0.84
1839.73	1839.73	0.2	0.14	0.14	0.86
1852.23	1852.23	0.2	0.26	0.26	0.76
1864.73	1864.73	0.2	0.2	0.2	0.8
1877.23	1877.23	0.2	0.28	0.3	0.72
1889.73	1889.73	0.2	0.2	0.22	0.78
1902.23	1902.23	0.2	0.3	0.32	0.68
1914.73	1914.73	0.2	0.28	0.28	0.72
1927.23	1927.23	0.2	0.1	0.14	0.88
1939.73	1939.73	0.2	0.14	0.18	0.82
1952.23	1952.23	0.2	0.2	0.22	0.78
1964.73	1964.73	0.2	0.18	0.18	0.82
1977.23	1977.23	0.2	0.2	0.2	0.8
1989.73	1989.73	0.2	0.14	0.16	0.84
2002.23	2002.23	0.2	0.32	0.32	0.7
2014.73	2014.73	0.2	0.18	0.2	0.8
2027.23	2027.23	0.2	0.26	0.28	0.72
2039.73	2039.73	0.2	0.2	0.24	0.78
2052.23	2052.23	0.2	0.3	0.36	0.66
2064.73	2064.73	0.2	0.28	0.38	0.66
2087.08	2087.08	0.25	0.24	0.26	0.74
2097.08	2097.08	0.25	0.26	0.28	0.72
2107.08	2107.08	0.25	0.26	0.32	0.7
2117.08	2117.08	0.25	0.2	0.2	0.8
2127.08	2127.08	0.25	0.3	0.3	0.74
2137.08	2137.08	0.25	0.04	0.1	0.9
2147.08	2147.08	0.25	0.3	0.36	0.68
2157.08	2157.08	0.25	0.28	0.38	0.64
2167.08	2167.08	0.25	0.26	0.26	0.76
2177.08	2177.08	0.25	0.34	0.42	0.6
2187.08	2187.08	0.25	0.16	0.16	0.84
2197.08	2197.08	0.25	0.24	0.28	0.74
2207.08	2207.08	0.25	0.3	0.34	0.66
2217.08	2217.08	0.25	0.3	0.36	0.68
2227.08	2227.08	0.25	0.2	0.26	0.74
2237.08	2237.08	0.25	0.32	0.36	0.68
2247.08	2247.08	0.25	0.36	0.4	0.62
2257.08	2257.08	0.25	0.26	0.28	0.72
2267.08	2267.08	0.25	0.2	0.22	0.8
2277.08	2277.08	0.25	0.24	0.26	0.76
2290.04	2290.04	0.3	0.24	0.28	0.74
2298.37	2298.37	0.3	0.22	0.24	0.76
2306.71	2306.71	0.3	0.4	0.4	0.64
2315.04	2315.04	0.3	0.32	0.36	0.64
2323.37	2323.37	0.3	0.28	0.3	0.7
2331.71	2331.71	0.3	0.48	0.48	0.54
2340.04	2340.04	0.3	0.34	0.36	0.66
2348.37	2348.37	0.3	0.26	0.34	0.68
2356.71	2356.71	0.3	0.14	0.14	0.86
2365.04	2365.04	0.3	0.24	0.24	0.76
2373.37	2373.37	0.3	0.34	0.38	0.66
2381.71	2381.71	0.3	0.32	0.36	0.68
2390.04	2390.04	0.3	0.3	0.3	0.72
2398.37	2398.37	0.3	0.4	0.44	0.6
2406.71	2406.71	0.3	0.2	0.32	0.7
2415.04	2415.04	0.3	0.36	0.44	0.58
2423.37	2423.37	0.3	0.48	0.48	0.56
2431.71	2431.71	0.3	0.2	0.2	0.8
2440.04	2440.04	0.3	0.34	0.44	0.58
2448.37	2448.37	0.3	0.26	0.28	0.72
2457.83	2457.83	0.35	0.38	0.46	0.6
2464.98	2464.98	0.35	0.46	0.58	0.52
2472.12	2472.12	0.35	0.22	0.26	0.76
2479.26	2479.26	0.35	0.44	0.46	0.58
2486.4	2486.4	0.35	0.36	0.42	0.6
2493.55	2493.55	0.35	0.5	0.56	0.44
2500.69	2500.69	0.35	0.4	0.48	0.56
2507.83	2507.83	0.35	0.2	0.24	0.76
2514.98	2514.98	0.35	0.44	0.5	0.52
2522.12	2522.12	0.35	0.3	0.32	0.68
2529.26	2529.26	0.35	0.28	0.28	0.74
2536.4	2536.4	0.35	0.34	0.4	0.66
2543.55	2543.55	0.35	0.26	0.28	0.72
2550.69	2550.69	0.35	0.26	0.34	0.72
2557.83	2557.83	0.35	0.36	0.42	0.64
