0.5	0.881083	0.567484	x	0.812155
1	0.820669	1.21852	x	0.830508
1.5	0.740337	2.0261	x	0.762844
2	0.682714	2.92948	x	0.698656
2.5	0.642015	3.89399	x	0.635023
3	0.607817	4.93569	x	0.62046
3.5	0.580154	6.03288	x	0.583514
4	0.548469	7.29303	x	0.546753
4.5	0.504788	8.91463	x	0.511294
5	0.415414	12.0362	x	0.429777
5.5	0.129341	42.5233	x	0.124037
