0.5	0.839763	0.595406	x	0.792453
1	0.758397	1.31857	x	0.766917
1.5	0.671103	2.23513	x	0.672414
2	0.618621	3.233	x	0.60177
2.5	0.582078	4.29496	x	0.592364
3	0.556473	5.39109	x	0.554396
3.5	0.539792	6.48398	x	0.542702
4	0.518566	7.71359	x	0.518101
4.5	0.494057	9.10826	x	0.496893
5	0.459742	10.8757	x	0.454198
5.5	0.390232	14.0942	x	0.395483
6	0.202684	29.6028	x	0.197365
6.5	0.0209409	310.398	x	0.0136623
