0.5	0.687258	0.727529	x	0.75
1	0.611031	1.63658	x	0.591549
1.5	0.570366	2.62989	x	0.555556
2	0.556166	3.59605	x	0.571429
2.5	0.540152	4.62833	x	0.597015
3	0.535531	5.60192	x	0.591133
3.5	0.513327	6.81827	x	0.522727
4	0.490901	8.14828	x	0.525122
4.5	0.45538	9.88185	x	0.463387
5	0.428913	11.6574	x	0.431267
5.5	0.34525	15.9305	x	0.336926
6	0.246648	24.3262	x	0.259808
6.5	0.125116	51.9519	x	0.130737
7	0.0312195	224.219	x	0.0290086
