0.5	0.865694	0.577571	x	0.818482
1	0.785641	1.27285	x	0.733728
1.5	0.654835	2.29065	x	0.65493
2	0.589622	3.392	x	0.60304
2.5	0.556991	4.48841	x	0.553868
3	0.534392	5.61386	x	0.532454
3.5	0.51464	6.80087	x	0.522868
4	0.486974	8.21399	x	0.485936
4.5	0.434154	10.365	x	0.428261
5	0.198363	25.2063	x	0.195429
