0.5	0.89794	0.55683	x	0.910082
1	0.851301	1.17467	x	0.850113
1.5	0.773898	1.93824	x	0.781497
2	0.71184	2.80962	x	0.719463
2.5	0.663719	3.76666	x	0.674267
3	0.624319	4.80524	x	0.63647
3.5	0.59092	5.92296	x	0.595902
4	0.560745	7.13337	x	0.56527
4.5	0.524732	8.57581	x	0.518945
5	0.468467	10.6731	x	0.472909
5.5	0.263014	20.9114	x	0.254939
