0.5	0.906634	0.55149	x	0.928688
1	0.837515	1.19401	x	0.83688
1.5	0.714422	2.0996	x	0.714109
2	0.651564	3.06954	x	0.654345
2.5	0.610986	4.09175	x	0.611809
3	0.580381	5.16902	x	0.581402
3.5	0.554603	6.31082	x	0.554523
4	0.524448	7.62707	x	0.525694
4.5	0.484492	9.28808	x	0.483768
5	0.390771	12.7952	x	0.391576
