0.5	0.678092	0.737363	x	0.75
1	0.597979	1.6723	x	0.6
1.5	0.56217	2.66823	x	0.55102
2	0.540552	3.69992	x	0.551724
2.5	0.5242	4.76917	x	0.526316
3	0.514752	5.82805	x	0.566038
3.5	0.49042	7.13674	x	0.488372
4	0.456969	8.75333	x	0.440367
4.5	0.434374	10.3597	x	0.430279
5	0.385474	12.971	x	0.368664
5.5	0.29304	18.7688	x	0.307263
6	0.141991	42.2561	x	0.155508
6.5	0.0600859	108.178	x	0.0552835
