1	40	0.752614
2	26	0.753984
3	23	0.75223
4	22	0.752171
5	22	0.755983
6	22	0.754401
7	22	0.755181
8	22	0.753563
9	22	0.753733
10	22	0.753733
11	22	0.753733
12	22	0.753733
