1	84	0.743454
2	53	0.74604
3	46	0.74929
4	44	0.750709
5	43	0.752784
6	43	0.751819
7	43	0.751446
8	43	0.751895
9	43	0.7527
10	43	0.751108
11	43	0.751725
12	43	0.751725
