1	916	0.750947
2	599	0.750283
3	510	0.7505
4	481	0.750015
5	474	0.750355
6	472	0.750423
7	472	0.750348
8	472	0.750632
9	472	0.750507
10	472	0.750044
11	472	0.749901
12	472	0.749901
